day_index,date,day_of_week,is_holiday,time_slot,total_spaces,occupied,free,spot_id
17,2025-01-17,2,0,08:00-08:30,50,0,1,29
17,2025-01-17,2,0,08:00-08:30,50,1,0,30
17,2025-01-17,2,0,08:00-08:30,50,1,0,31
17,2025-01-17,2,0,08:00-08:30,50,0,1,32
17,2025-01-17,2,0,08:00-08:30,50,1,0,33
17,2025-01-17,2,0,08:00-08:30,50,0,1,34
17,2025-01-17,2,0,08:00-08:30,50,1,0,35
17,2025-01-17,2,0,08:00-08:30,50,1,0,36
17,2025-01-17,2,0,08:00-08:30,50,0,1,37
17,2025-01-17,2,0,08:00-08:30,50,1,0,38
17,2025-01-17,2,0,08:00-08:30,50,0,1,39
17,2025-01-17,2,0,08:00-08:30,50,1,0,40
17,2025-01-17,2,0,08:00-08:30,50,1,0,41
17,2025-01-17,2,0,08:00-08:30,50,1,0,42
17,2025-01-17,2,0,08:00-08:30,50,1,0,43
17,2025-01-17,2,0,08:00-08:30,50,1,0,44
17,2025-01-17,2,0,08:00-08:30,50,0,1,45
17,2025-01-17,2,0,08:00-08:30,50,1,0,46
17,2025-01-17,2,0,08:00-08:30,50,1,0,47
17,2025-01-17,2,0,08:00-08:30,50,1,0,48
17,2025-01-17,2,0,08:00-08:30,50,1,0,49
17,2025-01-17,2,0,08:00-08:30,50,1,0,50
17,2025-01-17,2,0,08:30-09:00,50,1,0,1
17,2025-01-17,2,0,08:30-09:00,50,1,0,2
17,2025-01-17,2,0,08:30-09:00,50,0,1,3
17,2025-01-17,2,0,08:30-09:00,50,1,0,4
17,2025-01-17,2,0,08:30-09:00,50,1,0,5
17,2025-01-17,2,0,08:30-09:00,50,0,1,6
17,2025-01-17,2,0,08:30-09:00,50,1,0,7
17,2025-01-17,2,0,08:30-09:00,50,1,0,8
17,2025-01-17,2,0,08:30-09:00,50,0,1,9
17,2025-01-17,2,0,08:30-09:00,50,1,0,10
17,2025-01-17,2,0,08:30-09:00,50,1,0,11
17,2025-01-17,2,0,08:30-09:00,50,0,1,12
17,2025-01-17,2,0,08:30-09:00,50,0,1,13
17,2025-01-17,2,0,08:30-09:00,50,0,1,14
17,2025-01-17,2,0,08:30-09:00,50,1,0,15
17,2025-01-17,2,0,08:30-09:00,50,0,1,16
17,2025-01-17,2,0,08:30-09:00,50,0,1,17
17,2025-01-17,2,0,08:30-09:00,50,1,0,18
17,2025-01-17,2,0,08:30-09:00,50,1,0,19
17,2025-01-17,2,0,08:30-09:00,50,1,0,20
17,2025-01-17,2,0,08:30-09:00,50,0,1,21
17,2025-01-17,2,0,08:30-09:00,50,0,1,22
17,2025-01-17,2,0,08:30-09:00,50,1,0,23
17,2025-01-17,2,0,08:30-09:00,50,0,1,24
17,2025-01-17,2,0,08:30-09:00,50,1,0,25
17,2025-01-17,2,0,08:30-09:00,50,0,1,26
17,2025-01-17,2,0,08:30-09:00,50,0,1,27
17,2025-01-17,2,0,08:30-09:00,50,0,1,28
17,2025-01-17,2,0,08:30-09:00,50,1,0,29
17,2025-01-17,2,0,08:30-09:00,50,1,0,30
17,2025-01-17,2,0,08:30-09:00,50,0,1,31
17,2025-01-17,2,0,08:30-09:00,50,1,0,32
17,2025-01-17,2,0,08:30-09:00,50,1,0,33
17,2025-01-17,2,0,08:30-09:00,50,0,1,34
17,2025-01-17,2,0,08:30-09:00,50,1,0,35
17,2025-01-17,2,0,08:30-09:00,50,1,0,36
17,2025-01-17,2,0,08:30-09:00,50,1,0,37
17,2025-01-17,2,0,08:30-09:00,50,1,0,38
17,2025-01-17,2,0,08:30-09:00,50,0,1,39
17,2025-01-17,2,0,08:30-09:00,50,1,0,40
17,2025-01-17,2,0,08:30-09:00,50,0,1,41
17,2025-01-17,2,0,08:30-09:00,50,1,0,42
17,2025-01-17,2,0,08:30-09:00,50,0,1,43
17,2025-01-17,2,0,08:30-09:00,50,0,1,44
17,2025-01-17,2,0,08:30-09:00,50,1,0,45
17,2025-01-17,2,0,08:30-09:00,50,1,0,46
17,2025-01-17,2,0,08:30-09:00,50,1,0,47
17,2025-01-17,2,0,08:30-09:00,50,1,0,48
17,2025-01-17,2,0,08:30-09:00,50,1,0,49
17,2025-01-17,2,0,08:30-09:00,50,1,0,50
17,2025-01-17,2,0,09:00-09:30,50,1,0,1
17,2025-01-17,2,0,09:00-09:30,50,1,0,2
17,2025-01-17,2,0,09:00-09:30,50,1,0,3
17,2025-01-17,2,0,09:00-09:30,50,1,0,4
17,2025-01-17,2,0,09:00-09:30,50,0,1,5
17,2025-01-17,2,0,09:00-09:30,50,0,1,6
17,2025-01-17,2,0,09:00-09:30,50,1,0,7
17,2025-01-17,2,0,09:00-09:30,50,0,1,8
17,2025-01-17,2,0,09:00-09:30,50,0,1,9
17,2025-01-17,2,0,09:00-09:30,50,1,0,10
17,2025-01-17,2,0,09:00-09:30,50,0,1,11
17,2025-01-17,2,0,09:00-09:30,50,1,0,12
17,2025-01-17,2,0,09:00-09:30,50,0,1,13
17,2025-01-17,2,0,09:00-09:30,50,0,1,14
17,2025-01-17,2,0,09:00-09:30,50,0,1,15
17,2025-01-17,2,0,09:00-09:30,50,1,0,16
17,2025-01-17,2,0,09:00-09:30,50,0,1,17
17,2025-01-17,2,0,09:00-09:30,50,1,0,18
17,2025-01-17,2,0,09:00-09:30,50,0,1,19
17,2025-01-17,2,0,09:00-09:30,50,1,0,20
17,2025-01-17,2,0,09:00-09:30,50,1,0,21
17,2025-01-17,2,0,09:00-09:30,50,1,0,22
17,2025-01-17,2,0,09:00-09:30,50,1,0,23
17,2025-01-17,2,0,09:00-09:30,50,0,1,24
17,2025-01-17,2,0,09:00-09:30,50,1,0,25
17,2025-01-17,2,0,09:00-09:30,50,1,0,26
17,2025-01-17,2,0,09:00-09:30,50,0,1,27
17,2025-01-17,2,0,09:00-09:30,50,0,1,28
17,2025-01-17,2,0,09:00-09:30,50,0,1,29
17,2025-01-17,2,0,09:00-09:30,50,0,1,30
17,2025-01-17,2,0,09:00-09:30,50,0,1,31
17,2025-01-17,2,0,09:00-09:30,50,0,1,32
17,2025-01-17,2,0,09:00-09:30,50,0,1,33
17,2025-01-17,2,0,09:00-09:30,50,1,0,34
17,2025-01-17,2,0,09:00-09:30,50,0,1,35
17,2025-01-17,2,0,09:00-09:30,50,0,1,36
17,2025-01-17,2,0,09:00-09:30,50,0,1,37
17,2025-01-17,2,0,09:00-09:30,50,1,0,38
17,2025-01-17,2,0,09:00-09:30,50,1,0,39
17,2025-01-17,2,0,09:00-09:30,50,1,0,40
17,2025-01-17,2,0,09:00-09:30,50,1,0,41
17,2025-01-17,2,0,09:00-09:30,50,0,1,42
17,2025-01-17,2,0,09:00-09:30,50,1,0,43
17,2025-01-17,2,0,09:00-09:30,50,0,1,44
17,2025-01-17,2,0,09:00-09:30,50,0,1,45
17,2025-01-17,2,0,09:00-09:30,50,1,0,46
17,2025-01-17,2,0,09:00-09:30,50,1,0,47
17,2025-01-17,2,0,09:00-09:30,50,0,1,48
17,2025-01-17,2,0,09:00-09:30,50,0,1,49
17,2025-01-17,2,0,09:00-09:30,50,1,0,50
17,2025-01-17,2,0,09:30-10:00,50,0,1,1
17,2025-01-17,2,0,09:30-10:00,50,1,0,2
17,2025-01-17,2,0,09:30-10:00,50,1,0,3
17,2025-01-17,2,0,09:30-10:00,50,0,1,4
17,2025-01-17,2,0,09:30-10:00,50,1,0,5
17,2025-01-17,2,0,09:30-10:00,50,1,0,6
17,2025-01-17,2,0,09:30-10:00,50,0,1,7
17,2025-01-17,2,0,09:30-10:00,50,0,1,8
17,2025-01-17,2,0,09:30-10:00,50,0,1,9
17,2025-01-17,2,0,09:30-10:00,50,0,1,10
17,2025-01-17,2,0,09:30-10:00,50,1,0,11
17,2025-01-17,2,0,09:30-10:00,50,0,1,12
17,2025-01-17,2,0,09:30-10:00,50,0,1,13
17,2025-01-17,2,0,09:30-10:00,50,1,0,14
17,2025-01-17,2,0,09:30-10:00,50,0,1,15
17,2025-01-17,2,0,09:30-10:00,50,0,1,16
17,2025-01-17,2,0,09:30-10:00,50,0,1,17
17,2025-01-17,2,0,09:30-10:00,50,1,0,18
17,2025-01-17,2,0,09:30-10:00,50,1,0,19
17,2025-01-17,2,0,09:30-10:00,50,0,1,20
17,2025-01-17,2,0,09:30-10:00,50,0,1,21
17,2025-01-17,2,0,09:30-10:00,50,0,1,22
17,2025-01-17,2,0,09:30-10:00,50,1,0,23
17,2025-01-17,2,0,09:30-10:00,50,0,1,24
17,2025-01-17,2,0,09:30-10:00,50,0,1,25
17,2025-01-17,2,0,09:30-10:00,50,1,0,26
17,2025-01-17,2,0,09:30-10:00,50,0,1,27
17,2025-01-17,2,0,09:30-10:00,50,1,0,28
17,2025-01-17,2,0,09:30-10:00,50,0,1,29
17,2025-01-17,2,0,09:30-10:00,50,1,0,30
17,2025-01-17,2,0,09:30-10:00,50,1,0,31
17,2025-01-17,2,0,09:30-10:00,50,1,0,32
17,2025-01-17,2,0,09:30-10:00,50,0,1,33
17,2025-01-17,2,0,09:30-10:00,50,1,0,34
17,2025-01-17,2,0,09:30-10:00,50,1,0,35
17,2025-01-17,2,0,09:30-10:00,50,1,0,36
17,2025-01-17,2,0,09:30-10:00,50,0,1,37
17,2025-01-17,2,0,09:30-10:00,50,1,0,38
17,2025-01-17,2,0,09:30-10:00,50,1,0,39
17,2025-01-17,2,0,09:30-10:00,50,0,1,40
17,2025-01-17,2,0,09:30-10:00,50,1,0,41
17,2025-01-17,2,0,09:30-10:00,50,1,0,42
17,2025-01-17,2,0,09:30-10:00,50,1,0,43
17,2025-01-17,2,0,09:30-10:00,50,1,0,44
17,2025-01-17,2,0,09:30-10:00,50,1,0,45
17,2025-01-17,2,0,09:30-10:00,50,1,0,46
17,2025-01-17,2,0,09:30-10:00,50,0,1,47
17,2025-01-17,2,0,09:30-10:00,50,0,1,48
17,2025-01-17,2,0,09:30-10:00,50,0,1,49
17,2025-01-17,2,0,09:30-10:00,50,1,0,50
17,2025-01-17,2,0,16:00-16:30,50,0,1,1
17,2025-01-17,2,0,16:00-16:30,50,0,1,2
17,2025-01-17,2,0,16:00-16:30,50,1,0,3
17,2025-01-17,2,0,16:00-16:30,50,0,1,4
17,2025-01-17,2,0,16:00-16:30,50,1,0,5
17,2025-01-17,2,0,16:00-16:30,50,0,1,6
17,2025-01-17,2,0,16:00-16:30,50,1,0,7
17,2025-01-17,2,0,16:00-16:30,50,0,1,8
17,2025-01-17,2,0,16:00-16:30,50,0,1,9
17,2025-01-17,2,0,16:00-16:30,50,1,0,10
17,2025-01-17,2,0,16:00-16:30,50,1,0,11
17,2025-01-17,2,0,16:00-16:30,50,0,1,12
17,2025-01-17,2,0,16:00-16:30,50,0,1,13
17,2025-01-17,2,0,16:00-16:30,50,1,0,14
17,2025-01-17,2,0,16:00-16:30,50,0,1,15
17,2025-01-17,2,0,16:00-16:30,50,1,0,16
17,2025-01-17,2,0,16:00-16:30,50,0,1,17
17,2025-01-17,2,0,16:00-16:30,50,1,0,18
17,2025-01-17,2,0,16:00-16:30,50,0,1,19
17,2025-01-17,2,0,16:00-16:30,50,1,0,20
17,2025-01-17,2,0,16:00-16:30,50,0,1,21
17,2025-01-17,2,0,16:00-16:30,50,0,1,22
17,2025-01-17,2,0,16:00-16:30,50,0,1,23
17,2025-01-17,2,0,16:00-16:30,50,0,1,24
17,2025-01-17,2,0,16:00-16:30,50,1,0,25
17,2025-01-17,2,0,16:00-16:30,50,1,0,26
17,2025-01-17,2,0,16:00-16:30,50,1,0,27
17,2025-01-17,2,0,16:00-16:30,50,0,1,28
17,2025-01-17,2,0,16:00-16:30,50,1,0,29
17,2025-01-17,2,0,16:00-16:30,50,1,0,30
17,2025-01-17,2,0,16:00-16:30,50,0,1,31
17,2025-01-17,2,0,16:00-16:30,50,0,1,32
17,2025-01-17,2,0,16:00-16:30,50,1,0,33
17,2025-01-17,2,0,16:00-16:30,50,0,1,34
17,2025-01-17,2,0,16:00-16:30,50,1,0,35
17,2025-01-17,2,0,16:00-16:30,50,1,0,36
17,2025-01-17,2,0,16:00-16:30,50,0,1,37
17,2025-01-17,2,0,16:00-16:30,50,1,0,38
17,2025-01-17,2,0,16:00-16:30,50,1,0,39
17,2025-01-17,2,0,16:00-16:30,50,0,1,40
17,2025-01-17,2,0,16:00-16:30,50,0,1,41
17,2025-01-17,2,0,16:00-16:30,50,0,1,42
17,2025-01-17,2,0,16:00-16:30,50,1,0,43
17,2025-01-17,2,0,16:00-16:30,50,0,1,44
17,2025-01-17,2,0,16:00-16:30,50,1,0,45
17,2025-01-17,2,0,16:00-16:30,50,0,1,46
17,2025-01-17,2,0,16:00-16:30,50,0,1,47
17,2025-01-17,2,0,16:00-16:30,50,1,0,48
17,2025-01-17,2,0,16:00-16:30,50,0,1,49
17,2025-01-17,2,0,16:00-16:30,50,0,1,50
17,2025-01-17,2,0,16:30-17:00,50,1,0,1
17,2025-01-17,2,0,16:30-17:00,50,0,1,2
17,2025-01-17,2,0,16:30-17:00,50,0,1,3
17,2025-01-17,2,0,16:30-17:00,50,0,1,4
17,2025-01-17,2,0,16:30-17:00,50,1,0,5
17,2025-01-17,2,0,16:30-17:00,50,0,1,6
17,2025-01-17,2,0,16:30-17:00,50,1,0,7
17,2025-01-17,2,0,16:30-17:00,50,0,1,8
17,2025-01-17,2,0,16:30-17:00,50,1,0,9
17,2025-01-17,2,0,16:30-17:00,50,1,0,10
17,2025-01-17,2,0,16:30-17:00,50,1,0,11
17,2025-01-17,2,0,16:30-17:00,50,0,1,12
17,2025-01-17,2,0,16:30-17:00,50,1,0,13
17,2025-01-17,2,0,16:30-17:00,50,0,1,14
17,2025-01-17,2,0,16:30-17:00,50,1,0,15
17,2025-01-17,2,0,16:30-17:00,50,1,0,16
17,2025-01-17,2,0,16:30-17:00,50,1,0,17
17,2025-01-17,2,0,16:30-17:00,50,1,0,18
17,2025-01-17,2,0,16:30-17:00,50,0,1,19
17,2025-01-17,2,0,16:30-17:00,50,0,1,20
17,2025-01-17,2,0,16:30-17:00,50,1,0,21
17,2025-01-17,2,0,16:30-17:00,50,0,1,22
17,2025-01-17,2,0,16:30-17:00,50,1,0,23
17,2025-01-17,2,0,16:30-17:00,50,0,1,24
17,2025-01-17,2,0,16:30-17:00,50,0,1,25
17,2025-01-17,2,0,16:30-17:00,50,0,1,26
17,2025-01-17,2,0,16:30-17:00,50,0,1,27
17,2025-01-17,2,0,16:30-17:00,50,1,0,28
17,2025-01-17,2,0,16:30-17:00,50,1,0,29
17,2025-01-17,2,0,16:30-17:00,50,0,1,30
17,2025-01-17,2,0,16:30-17:00,50,1,0,31
17,2025-01-17,2,0,16:30-17:00,50,1,0,32
17,2025-01-17,2,0,16:30-17:00,50,0,1,33
17,2025-01-17,2,0,16:30-17:00,50,1,0,34
17,2025-01-17,2,0,16:30-17:00,50,0,1,35
17,2025-01-17,2,0,16:30-17:00,50,0,1,36
17,2025-01-17,2,0,16:30-17:00,50,0,1,37
17,2025-01-17,2,0,16:30-17:00,50,1,0,38
17,2025-01-17,2,0,16:30-17:00,50,1,0,39
17,2025-01-17,2,0,16:30-17:00,50,0,1,40
17,2025-01-17,2,0,16:30-17:00,50,1,0,41
17,2025-01-17,2,0,16:30-17:00,50,1,0,42
17,2025-01-17,2,0,16:30-17:00,50,0,1,43
17,2025-01-17,2,0,16:30-17:00,50,1,0,44
17,2025-01-17,2,0,16:30-17:00,50,1,0,45
17,2025-01-17,2,0,16:30-17:00,50,0,1,46
17,2025-01-17,2,0,16:30-17:00,50,0,1,47
17,2025-01-17,2,0,16:30-17:00,50,0,1,48
17,2025-01-17,2,0,16:30-17:00,50,0,1,49
17,2025-01-17,2,0,16:30-17:00,50,0,1,50
17,2025-01-17,2,0,17:00-17:30,50,0,1,1
17,2025-01-17,2,0,17:00-17:30,50,0,1,2
17,2025-01-17,2,0,17:00-17:30,50,1,0,3
17,2025-01-17,2,0,17:00-17:30,50,0,1,4
17,2025-01-17,2,0,17:00-17:30,50,0,1,5
17,2025-01-17,2,0,17:00-17:30,50,0,1,6
17,2025-01-17,2,0,17:00-17:30,50,1,0,7
17,2025-01-17,2,0,17:00-17:30,50,0,1,8
17,2025-01-17,2,0,17:00-17:30,50,1,0,9
17,2025-01-17,2,0,17:00-17:30,50,1,0,10
17,2025-01-17,2,0,17:00-17:30,50,0,1,11
17,2025-01-17,2,0,17:00-17:30,50,0,1,12
17,2025-01-17,2,0,17:00-17:30,50,1,0,13
17,2025-01-17,2,0,17:00-17:30,50,0,1,14
17,2025-01-17,2,0,17:00-17:30,50,0,1,15
17,2025-01-17,2,0,17:00-17:30,50,1,0,16
17,2025-01-17,2,0,17:00-17:30,50,1,0,17
17,2025-01-17,2,0,17:00-17:30,50,0,1,18
17,2025-01-17,2,0,17:00-17:30,50,1,0,19
17,2025-01-17,2,0,17:00-17:30,50,1,0,20
17,2025-01-17,2,0,17:00-17:30,50,1,0,21
17,2025-01-17,2,0,17:00-17:30,50,1,0,22
17,2025-01-17,2,0,17:00-17:30,50,1,0,23
17,2025-01-17,2,0,17:00-17:30,50,1,0,24
17,2025-01-17,2,0,17:00-17:30,50,0,1,25
17,2025-01-17,2,0,17:00-17:30,50,1,0,26
17,2025-01-17,2,0,17:00-17:30,50,0,1,27
17,2025-01-17,2,0,17:00-17:30,50,1,0,28
17,2025-01-17,2,0,17:00-17:30,50,1,0,29
17,2025-01-17,2,0,17:00-17:30,50,0,1,30
17,2025-01-17,2,0,17:00-17:30,50,0,1,31
17,2025-01-17,2,0,17:00-17:30,50,0,1,32
17,2025-01-17,2,0,17:00-17:30,50,0,1,33
17,2025-01-17,2,0,17:00-17:30,50,1,0,34
17,2025-01-17,2,0,17:00-17:30,50,0,1,35
17,2025-01-17,2,0,17:00-17:30,50,0,1,36
17,2025-01-17,2,0,17:00-17:30,50,0,1,37
17,2025-01-17,2,0,17:00-17:30,50,0,1,38
17,2025-01-17,2,0,17:00-17:30,50,0,1,39
17,2025-01-17,2,0,17:00-17:30,50,0,1,40
17,2025-01-17,2,0,17:00-17:30,50,1,0,41
17,2025-01-17,2,0,17:00-17:30,50,1,0,42
17,2025-01-17,2,0,17:00-17:30,50,0,1,43
17,2025-01-17,2,0,17:00-17:30,50,1,0,44
17,2025-01-17,2,0,17:00-17:30,50,0,1,45
17,2025-01-17,2,0,17:00-17:30,50,0,1,46
17,2025-01-17,2,0,17:00-17:30,50,0,1,47
17,2025-01-17,2,0,17:00-17:30,50,0,1,48
17,2025-01-17,2,0,17:00-17:30,50,1,0,49
17,2025-01-17,2,0,17:00-17:30,50,1,0,50
17,2025-01-17,2,0,17:30-18:00,50,0,1,1
17,2025-01-17,2,0,17:30-18:00,50,0,1,2
17,2025-01-17,2,0,17:30-18:00,50,0,1,3
17,2025-01-17,2,0,17:30-18:00,50,0,1,4
17,2025-01-17,2,0,17:30-18:00,50,0,1,5
17,2025-01-17,2,0,17:30-18:00,50,0,1,6
17,2025-01-17,2,0,17:30-18:00,50,0,1,7
17,2025-01-17,2,0,17:30-18:00,50,1,0,8
17,2025-01-17,2,0,17:30-18:00,50,0,1,9
17,2025-01-17,2,0,17:30-18:00,50,0,1,10
17,2025-01-17,2,0,17:30-18:00,50,0,1,11
17,2025-01-17,2,0,17:30-18:00,50,0,1,12
17,2025-01-17,2,0,17:30-18:00,50,1,0,13
17,2025-01-17,2,0,17:30-18:00,50,0,1,14
17,2025-01-17,2,0,17:30-18:00,50,1,0,15
17,2025-01-17,2,0,17:30-18:00,50,1,0,16
17,2025-01-17,2,0,17:30-18:00,50,1,0,17
17,2025-01-17,2,0,17:30-18:00,50,0,1,18
17,2025-01-17,2,0,17:30-18:00,50,1,0,19
17,2025-01-17,2,0,17:30-18:00,50,0,1,20
17,2025-01-17,2,0,17:30-18:00,50,1,0,21
17,2025-01-17,2,0,17:30-18:00,50,0,1,22
17,2025-01-17,2,0,17:30-18:00,50,1,0,23
17,2025-01-17,2,0,17:30-18:00,50,0,1,24
17,2025-01-17,2,0,17:30-18:00,50,1,0,25
17,2025-01-17,2,0,17:30-18:00,50,1,0,26
17,2025-01-17,2,0,17:30-18:00,50,0,1,27
17,2025-01-17,2,0,17:30-18:00,50,0,1,28
17,2025-01-17,2,0,17:30-18:00,50,0,1,29
17,2025-01-17,2,0,17:30-18:00,50,1,0,30
17,2025-01-17,2,0,17:30-18:00,50,1,0,31
17,2025-01-17,2,0,17:30-18:00,50,0,1,32
17,2025-01-17,2,0,17:30-18:00,50,1,0,33
17,2025-01-17,2,0,17:30-18:00,50,0,1,34
17,2025-01-17,2,0,17:30-18:00,50,1,0,35
17,2025-01-17,2,0,17:30-18:00,50,0,1,36
17,2025-01-17,2,0,17:30-18:00,50,0,1,37
17,2025-01-17,2,0,17:30-18:00,50,1,0,38
17,2025-01-17,2,0,17:30-18:00,50,0,1,39
17,2025-01-17,2,0,17:30-18:00,50,0,1,40
17,2025-01-17,2,0,17:30-18:00,50,0,1,41
17,2025-01-17,2,0,17:30-18:00,50,0,1,42
17,2025-01-17,2,0,17:30-18:00,50,0,1,43
17,2025-01-17,2,0,17:30-18:00,50,0,1,44
17,2025-01-17,2,0,17:30-18:00,50,0,1,45
17,2025-01-17,2,0,17:30-18:00,50,0,1,46
17,2025-01-17,2,0,17:30-18:00,50,1,0,47
17,2025-01-17,2,0,17:30-18:00,50,0,1,48
17,2025-01-17,2,0,17:30-18:00,50,0,1,49
17,2025-01-17,2,0,17:30-18:00,50,0,1,50
17,2025-01-17,2,0,18:00-18:30,50,0,1,1
17,2025-01-17,2,0,18:00-18:30,50,1,0,2
17,2025-01-17,2,0,18:00-18:30,50,0,1,3
17,2025-01-17,2,0,18:00-18:30,50,1,0,4
17,2025-01-17,2,0,18:00-18:30,50,0,1,5
17,2025-01-17,2,0,18:00-18:30,50,0,1,6
17,2025-01-17,2,0,18:00-18:30,50,1,0,7
17,2025-01-17,2,0,18:00-18:30,50,0,1,8
17,2025-01-17,2,0,18:00-18:30,50,0,1,9
17,2025-01-17,2,0,18:00-18:30,50,0,1,10
17,2025-01-17,2,0,18:00-18:30,50,0,1,11
17,2025-01-17,2,0,18:00-18:30,50,0,1,12
17,2025-01-17,2,0,18:00-18:30,50,0,1,13
17,2025-01-17,2,0,18:00-18:30,50,0,1,14
17,2025-01-17,2,0,18:00-18:30,50,1,0,15
17,2025-01-17,2,0,18:00-18:30,50,0,1,16
17,2025-01-17,2,0,18:00-18:30,50,0,1,17
17,2025-01-17,2,0,18:00-18:30,50,0,1,18
17,2025-01-17,2,0,18:00-18:30,50,0,1,19
17,2025-01-17,2,0,18:00-18:30,50,0,1,20
17,2025-01-17,2,0,18:00-18:30,50,1,0,21
17,2025-01-17,2,0,18:00-18:30,50,0,1,22
17,2025-01-17,2,0,18:00-18:30,50,1,0,23
17,2025-01-17,2,0,18:00-18:30,50,0,1,24
17,2025-01-17,2,0,18:00-18:30,50,1,0,25
17,2025-01-17,2,0,18:00-18:30,50,0,1,26
17,2025-01-17,2,0,18:00-18:30,50,0,1,27
17,2025-01-17,2,0,18:00-18:30,50,0,1,28
17,2025-01-17,2,0,18:00-18:30,50,0,1,29
17,2025-01-17,2,0,18:00-18:30,50,0,1,30
17,2025-01-17,2,0,18:00-18:30,50,1,0,31
17,2025-01-17,2,0,18:00-18:30,50,0,1,32
17,2025-01-17,2,0,18:00-18:30,50,1,0,33
17,2025-01-17,2,0,18:00-18:30,50,0,1,34
17,2025-01-17,2,0,18:00-18:30,50,1,0,35
17,2025-01-17,2,0,18:00-18:30,50,1,0,36
17,2025-01-17,2,0,18:00-18:30,50,1,0,37
17,2025-01-17,2,0,18:00-18:30,50,1,0,38
17,2025-01-17,2,0,18:00-18:30,50,1,0,39
17,2025-01-17,2,0,18:00-18:30,50,0,1,40
17,2025-01-17,2,0,18:00-18:30,50,0,1,41
17,2025-01-17,2,0,18:00-18:30,50,0,1,42
17,2025-01-17,2,0,18:00-18:30,50,0,1,43
17,2025-01-17,2,0,18:00-18:30,50,1,0,44
17,2025-01-17,2,0,18:00-18:30,50,1,0,45
17,2025-01-17,2,0,18:00-18:30,50,1,0,46
17,2025-01-17,2,0,18:00-18:30,50,1,0,47
17,2025-01-17,2,0,18:00-18:30,50,0,1,48
17,2025-01-17,2,0,18:00-18:30,50,0,1,49
17,2025-01-17,2,0,18:00-18:30,50,0,1,50
17,2025-01-17,2,0,18:30-19:00,50,0,1,1
17,2025-01-17,2,0,18:30-19:00,50,1,0,2
17,2025-01-17,2,0,18:30-19:00,50,0,1,3
17,2025-01-17,2,0,18:30-19:00,50,1,0,4
17,2025-01-17,2,0,18:30-19:00,50,0,1,5
17,2025-01-17,2,0,18:30-19:00,50,0,1,6
17,2025-01-17,2,0,18:30-19:00,50,1,0,7
17,2025-01-17,2,0,18:30-19:00,50,0,1,8
17,2025-01-17,2,0,18:30-19:00,50,0,1,9
17,2025-01-17,2,0,18:30-19:00,50,0,1,10
17,2025-01-17,2,0,18:30-19:00,50,0,1,11
17,2025-01-17,2,0,18:30-19:00,50,1,0,12
17,2025-01-17,2,0,18:30-19:00,50,0,1,13
17,2025-01-17,2,0,18:30-19:00,50,0,1,14
17,2025-01-17,2,0,18:30-19:00,50,1,0,15
17,2025-01-17,2,0,18:30-19:00,50,1,0,16
17,2025-01-17,2,0,18:30-19:00,50,1,0,17
17,2025-01-17,2,0,18:30-19:00,50,0,1,18
17,2025-01-17,2,0,18:30-19:00,50,0,1,19
17,2025-01-17,2,0,18:30-19:00,50,0,1,20
17,2025-01-17,2,0,18:30-19:00,50,0,1,21
17,2025-01-17,2,0,18:30-19:00,50,1,0,22
17,2025-01-17,2,0,18:30-19:00,50,1,0,23
17,2025-01-17,2,0,18:30-19:00,50,0,1,24
17,2025-01-17,2,0,18:30-19:00,50,0,1,25
17,2025-01-17,2,0,18:30-19:00,50,0,1,26
17,2025-01-17,2,0,18:30-19:00,50,0,1,27
17,2025-01-17,2,0,18:30-19:00,50,0,1,28
17,2025-01-17,2,0,18:30-19:00,50,0,1,29
17,2025-01-17,2,0,18:30-19:00,50,0,1,30
17,2025-01-17,2,0,18:30-19:00,50,1,0,31
17,2025-01-17,2,0,18:30-19:00,50,1,0,32
17,2025-01-17,2,0,18:30-19:00,50,0,1,33
17,2025-01-17,2,0,18:30-19:00,50,1,0,34
17,2025-01-17,2,0,18:30-19:00,50,0,1,35
17,2025-01-17,2,0,18:30-19:00,50,0,1,36
17,2025-01-17,2,0,18:30-19:00,50,1,0,37
17,2025-01-17,2,0,18:30-19:00,50,0,1,38
17,2025-01-17,2,0,18:30-19:00,50,0,1,39
17,2025-01-17,2,0,18:30-19:00,50,0,1,40
17,2025-01-17,2,0,18:30-19:00,50,0,1,41
17,2025-01-17,2,0,18:30-19:00,50,1,0,42
17,2025-01-17,2,0,18:30-19:00,50,0,1,43
17,2025-01-17,2,0,18:30-19:00,50,0,1,44
17,2025-01-17,2,0,18:30-19:00,50,1,0,45
17,2025-01-17,2,0,18:30-19:00,50,1,0,46
17,2025-01-17,2,0,18:30-19:00,50,1,0,47
17,2025-01-17,2,0,18:30-19:00,50,0,1,48
17,2025-01-17,2,0,18:30-19:00,50,0,1,49
17,2025-01-17,2,0,18:30-19:00,50,1,0,50
18,2025-01-18,3,0,07:00-07:30,50,1,0,1
18,2025-01-18,3,0,07:00-07:30,50,0,1,2
18,2025-01-18,3,0,07:00-07:30,50,1,0,3
18,2025-01-18,3,0,07:00-07:30,50,1,0,4
18,2025-01-18,3,0,07:00-07:30,50,1,0,5
18,2025-01-18,3,0,07:00-07:30,50,1,0,6
18,2025-01-18,3,0,07:00-07:30,50,1,0,7
18,2025-01-18,3,0,07:00-07:30,50,1,0,8
18,2025-01-18,3,0,07:00-07:30,50,1,0,9
